epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
84,215.589,0.64513,0.66897,0.76535,0.93607,0.85237,0.90217,0.6172,1.01092,0.51994,0.95358,0.000222875,0.000222875,0.000222875
85,218.127,0.73542,0.45327,0.87768,0.95257,0.84172,0.90182,0.6181,1.00574,0.51748,0.95098,0.0002105,0.0002105,0.0002105
86,220.693,0.747,0.45945,0.86782,0.95257,0.84172,0.90182,0.6181,1.00574,0.51748,0.95098,0.000198125,0.000198125,0.000198125
87,223.17,0.7494,0.46731,0.89775,0.93225,0.86429,0.91058,0.62411,1.00132,0.51569,0.94737,0.00018575,0.00018575,0.00018575
88,225.699,0.75447,0.47464,0.87653,0.9508,0.8425,0.90873,0.62001,1.00328,0.51361,0.94608,0.000173375,0.000173375,0.000173375
89,228.114,0.76251,0.49485,0.87528,0.9508,0.8425,0.90873,0.62001,1.00328,0.51361,0.94608,0.000161,0.000161,0.000161
90,230.529,0.74218,0.44466,0.86494,0.93989,0.83675,0.90291,0.62063,1.00528,0.51147,0.94818,0.000148625,0.000148625,0.000148625
91,261.084,0.64815,0.56585,0.77474,0.93989,0.83675,0.90291,0.62063,1.00528,0.51147,0.94818,0.00013625,0.00013625,0.00013625
92,263.733,0.73868,0.44226,0.87566,0.91202,0.85815,0.90621,0.62203,0.99781,0.51403,0.95136,0.000123875,0.000123875,0.000123875
93,266.146,0.74845,0.49567,0.89262,0.91627,0.84924,0.89293,0.62029,0.99739,0.51801,0.95324,0.0001115,0.0001115,0.0001115
94,268.613,0.74309,0.43458,0.89169,0.91627,0.84924,0.89293,0.62029,0.99739,0.51801,0.95324,9.9125e-05,9.9125e-05,9.9125e-05
95,271.085,0.6098,0.54043,0.73535,0.92034,0.84825,0.89374,0.61828,0.99899,0.51907,0.95431,8.675e-05,8.675e-05,8.675e-05
96,273.51,0.69481,0.43737,0.85257,0.92034,0.84825,0.89374,0.61828,0.99899,0.51907,0.95431,7.4375e-05,7.4375e-05,7.4375e-05
97,276.029,0.71157,0.46245,0.87853,0.91655,0.84825,0.89311,0.61818,0.99594,0.52136,0.95333,6.2e-05,6.2e-05,6.2e-05
98,278.506,0.7374,0.44403,0.87964,0.92269,0.84825,0.89271,0.61824,0.9987,0.52084,0.95389,4.9625e-05,4.9625e-05,4.9625e-05
99,280.887,0.6238,0.55681,0.759,0.92269,0.84825,0.89271,0.61824,0.9987,0.52084,0.95389,3.725e-05,3.725e-05,3.725e-05
100,283.232,0.75123,0.45776,0.90111,0.93003,0.84797,0.89243,0.61798,0.99775,0.52166,0.95426,2.4875e-05,2.4875e-05,2.4875e-05
1,8.25196,2.33475,9.63113,1.73338,0.03013,0.10294,0.02607,0.00956,2.2073,4.57501,1.49864,8.75e-05,8.75e-05,8.75e-05
2,11.6962,2.10749,5.14351,1.53326,0.62962,0.28075,0.3791,0.1956,1.79382,2.41858,1.22574,0.000187129,0.000187129,0.000187129
3,14.5822,1.72764,3.34075,1.3806,0.62048,0.46232,0.5106,0.26486,1.65784,1.85104,1.16711,0.000286362,0.000286362,0.000286362
4,17.4291,1.54044,2.87984,1.23209,0.72155,0.59743,0.62036,0.35021,1.38452,1.56857,1.08522,0.000385198,0.000385198,0.000385198
5,20.2434,1.36377,2.16123,1.1171,0.75971,0.60262,0.65418,0.37254,1.39364,1.57917,1.11339,0.000483639,0.000483639,0.000483639
6,22.8851,1.40635,1.96571,1.09955,0.84542,0.61363,0.69273,0.43147,1.27726,1.16619,1.03196,0.000581684,0.000581684,0.000581684
7,25.4379,1.33729,1.88261,1.1257,0.82226,0.59465,0.71151,0.44214,1.30454,1.11413,1.09045,0.000679333,0.000679333,0.000679333
8,27.9031,1.20801,7.17288,1.02782,0.78918,0.71431,0.75573,0.46073,1.26164,1.06592,1.06961,0.000776585,0.000776585,0.000776585
9,30.4349,1.22914,1.44498,1.11489,0.76626,0.72457,0.74694,0.46323,1.24713,0.98293,1.06243,0.000873442,0.000873442,0.000873442
10,32.9304,1.47156,1.99906,1.09703,0.76626,0.72457,0.74694,0.46323,1.24713,0.98293,1.06243,0.000969903,0.000969903,0.000969903
11,35.5341,1.36747,1.82194,1.18499,0.55797,0.63269,0.63255,0.38624,1.26192,1.08614,1.07125,0.00106597,0.00106597,0.00106597
12,37.985,1.12378,4.44528,1.01135,0.75264,0.59923,0.6832,0.38907,1.35164,1.12228,1.08128,0.00116164,0.00116164,0.00116164
13,40.3796,1.41368,1.56576,1.11951,0.75264,0.59923,0.6832,0.38907,1.35164,1.12228,1.08128,0.0012203,0.0012203,0.0012203
14,42.8119,1.26967,1.53764,1.11805,0.74037,0.7349,0.7863,0.43568,1.29707,1.15663,1.10365,0.00121783,0.00121783,0.00121783
15,45.2086,1.33706,1.69475,1.15222,0.82211,0.7226,0.79093,0.45488,1.28091,0.97027,1.08764,0.00121535,0.00121535,0.00121535
16,47.612,1.20532,1.32902,1.07563,0.82211,0.7226,0.79093,0.45488,1.28091,0.97027,1.08764,0.00121287,0.00121287,0.00121287
17,50.1073,1.29487,1.21718,1.08492,0.90355,0.69097,0.80348,0.45325,1.29014,0.98433,1.09131,0.0012104,0.0012104,0.0012104
18,52.5526,1.03916,2.86289,0.89774,0.90355,0.69097,0.80348,0.45325,1.29014,0.98433,1.09131,0.00120793,0.00120793,0.00120793
19,54.9466,1.28774,1.1761,1.11759,0.83225,0.75738,0.81002,0.45014,1.31523,0.91409,1.0662,0.00120545,0.00120545,0.00120545
20,57.4217,1.28026,1.07618,1.06678,0.86444,0.71539,0.80878,0.49566,1.29816,0.83643,1.05956,0.00120298,0.00120298,0.00120298
21,59.9321,1.16491,0.95427,1.02976,0.86444,0.71539,0.80878,0.49566,1.29816,0.83643,1.05956,0.0012005,0.0012005,0.0012005
22,62.4993,1.2093,0.98117,1.07354,0.8946,0.74189,0.83202,0.51001,1.26602,0.90415,1.08349,0.00119802,0.00119802,0.00119802
23,65.0734,1.21683,1.36925,1.09917,0.89606,0.72909,0.81533,0.48867,1.26401,0.85901,1.09489,0.00119555,0.00119555,0.00119555
24,67.5198,1.17417,0.91721,1.01976,0.89606,0.72909,0.81533,0.48867,1.26401,0.85901,1.09489,0.00119308,0.00119308,0.00119308
25,69.9367,1.11675,0.96996,1.01628,0.90294,0.71407,0.8209,0.49551,1.23775,0.88042,1.0543,0.0011906,0.0011906,0.0011906
26,72.45,1.1395,1.15265,1.06804,0.90294,0.71407,0.8209,0.49551,1.23775,0.88042,1.0543,0.00118812,0.00118812,0.00118812
27,74.8721,1.13761,1.00294,1.05296,0.85099,0.74116,0.82033,0.46427,1.26135,0.8688,1.04252,0.00118565,0.00118565,0.00118565
28,77.309,1.21892,1.04571,1.00205,0.89587,0.7309,0.82185,0.50382,1.21644,0.82617,1.01916,0.00118317,0.00118317,0.00118317
29,79.7005,1.07887,0.83243,1.0094,0.89587,0.7309,0.82185,0.50382,1.21644,0.82617,1.01916,0.0011807,0.0011807,0.0011807
30,82.25,1.11813,0.87422,1.00069,0.83059,0.77362,0.8389,0.53188,1.18794,0.81925,1.00291,0.00117822,0.00117822,0.00117822
31,84.8042,1.07238,0.82988,0.97546,0.83059,0.77362,0.8389,0.53188,1.18794,0.81925,1.00291,0.00117575,0.00117575,0.00117575
32,87.4297,1.01311,0.77257,1.00241,0.88524,0.78519,0.85648,0.52909,1.21292,0.74682,1.02094,0.00117327,0.00117327,0.00117327
33,89.9564,1.0536,0.76734,0.98485,0.91832,0.78737,0.85804,0.52924,1.23362,0.72949,1.03707,0.0011708,0.0011708,0.0011708
34,92.3667,1.01623,0.8629,0.9941,0.91832,0.78737,0.85804,0.52924,1.23362,0.72949,1.03707,0.00116833,0.00116833,0.00116833
35,94.8684,1.09555,0.74816,1.01695,0.91007,0.78597,0.85538,0.52452,1.2167,0.72501,1.03163,0.00116585,0.00116585,0.00116585
36,97.3552,1.05173,0.74166,0.98587,0.91138,0.79994,0.86779,0.52875,1.20859,0.66908,1.03344,0.00116337,0.00116337,0.00116337
37,99.7793,1.04967,0.67374,0.97067,0.91138,0.79994,0.86779,0.52875,1.20859,0.66908,1.03344,0.0011609,0.0011609,0.0011609
38,102.291,1.04008,0.74685,0.98515,0.92199,0.77695,0.85864,0.54178,1.17421,0.70545,1.00729,0.00115843,0.00115843,0.00115843
39,104.717,1.04289,0.70112,0.98656,0.92199,0.77695,0.85864,0.54178,1.17421,0.70545,1.00729,0.00115595,0.00115595,0.00115595
40,107.228,1.00986,0.67839,0.98481,0.94182,0.7273,0.84658,0.5387,1.16443,0.73636,0.99834,0.00115348,0.00115348,0.00115348
41,109.658,1.06034,0.70222,0.98738,0.9315,0.77388,0.8573,0.53696,1.17675,0.70998,1.01067,0.001151,0.001151,0.001151
42,112.059,1.04502,0.65742,0.95588,0.9315,0.77388,0.8573,0.53696,1.17675,0.70998,1.01067,0.00114853,0.00114853,0.00114853
43,114.479,0.97307,0.63744,0.96844,0.93835,0.78556,0.86945,0.54518,1.16521,0.69766,1.01523,0.00114605,0.00114605,0.00114605
44,116.906,0.94896,0.64149,0.96153,0.93835,0.78556,0.86945,0.54518,1.16521,0.69766,1.01523,0.00114357,0.00114357,0.00114357
45,119.392,0.9495,0.60332,0.9742,0.92242,0.80485,0.879,0.56608,1.11932,0.64919,0.99946,0.0011411,0.0011411,0.0011411
46,122.033,0.97511,0.60578,0.94465,0.92243,0.80424,0.87088,0.56527,1.09872,0.63179,0.98859,0.00113863,0.00113863,0.00113863
47,124.408,0.99363,0.60639,0.98516,0.92243,0.80424,0.87088,0.56527,1.09872,0.63179,0.98859,0.00113615,0.00113615,0.00113615
48,126.847,1.0031,0.61641,0.96197,0.93324,0.79894,0.87441,0.56856,1.11931,0.62886,0.98288,0.00113368,0.00113368,0.00113368
49,129.274,0.94439,0.59201,0.9337,0.9194,0.83135,0.88031,0.56626,1.11463,0.60591,0.9843,0.0011312,0.0011312,0.0011312
50,131.693,0.93166,0.6149,0.97921,0.9194,0.83135,0.88031,0.56626,1.11463,0.60591,0.9843,0.00112873,0.00112873,0.00112873
51,134.161,0.91512,0.55691,0.93736,0.90534,0.83728,0.87541,0.54422,1.12831,0.6088,0.98945,0.00112625,0.00112625,0.00112625
52,136.573,0.93418,0.59674,0.93603,0.90534,0.83728,0.87541,0.54422,1.12831,0.6088,0.98945,0.00112378,0.00112378,0.00112378
53,138.968,0.82695,0.74094,0.82531,0.90194,0.83101,0.87093,0.53794,1.13146,0.60316,0.99491,0.0011213,0.0011213,0.0011213
