epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
89,231.68,0.71122,0.42728,0.86718,0.94727,0.7333,0.80355,0.54469,1.04271,0.54422,1.00342,0.000161,0.000161,0.000161
90,234.652,0.7247,0.44516,0.88357,0.94727,0.7333,0.80355,0.54469,1.04271,0.54422,1.00342,0.000148625,0.000148625,0.000148625
91,267.351,0.72135,0.43258,0.85841,0.94261,0.7333,0.80318,0.54237,1.04335,0.54305,1.00403,0.00013625,0.00013625,0.00013625
92,269.84,0.70748,0.42654,0.86069,0.94261,0.7333,0.80318,0.54237,1.04335,0.54305,1.00403,0.000123875,0.000123875,0.000123875
93,272.421,0.70998,0.42906,0.86012,0.93576,0.72985,0.79837,0.53653,1.03821,0.54766,1.00322,0.0001115,0.0001115,0.0001115
94,274.939,0.69807,0.4281,0.86845,0.93576,0.72985,0.79837,0.53653,1.03821,0.54766,1.00322,9.9125e-05,9.9125e-05,9.9125e-05
95,277.502,0.6893,0.42007,0.86444,0.94151,0.73109,0.79718,0.53449,1.03743,0.54872,1.00806,8.675e-05,8.675e-05,8.675e-05
96,279.947,0.65879,0.39548,0.85584,0.94151,0.73109,0.79718,0.53449,1.03743,0.54872,1.00806,7.4375e-05,7.4375e-05,7.4375e-05
97,282.479,0.66743,0.4175,0.86393,0.94355,0.73326,0.79853,0.53887,1.0389,0.55636,1.00915,6.2e-05,6.2e-05,6.2e-05
98,284.887,0.66155,0.40618,0.84034,0.94355,0.73326,0.79853,0.53887,1.0389,0.55636,1.00915,4.9625e-05,4.9625e-05,4.9625e-05
99,287.432,0.68693,0.41943,0.8605,0.94352,0.73856,0.79973,0.53603,1.03636,0.55786,1.00937,3.725e-05,3.725e-05,3.725e-05
100,289.946,0.67893,0.42381,0.88072,0.94109,0.73905,0.80335,0.53556,1.0334,0.55315,1.00776,2.4875e-05,2.4875e-05,2.4875e-05
